91,5,4.0,1376006400
92,5,5.0,1294012800
93,6,5.0,1069545600
42,6,5.0,1392163200
94,6,4.0,1387497600
95,6,4.0,1365984000
96,6,4.0,1303084800
97,6,5.0,1393718400
98,6,3.0,1363651200
99,6,5.0,1388102400
2,6,4.0,1109462400
100,6,1.0,1276646400
101,6,4.0,1354233600
102,6,2.0,1305763200
103,6,5.0,1374451200
104,6,5.0,1063065600
105,6,5.0,1330300800
106,7,5.0,1303689600
107,7,5.0,1285027200
108,7,5.0,1229731200
100,7,5.0,1286841600
15,7,5.0,1220745600
109,8,5.0,1267488000
110,8,1.0,1354147200
111,8,3.0,1233360000
112,8,4.0,1007164800
113,8,1.0,1383609600
114,9,4.0,1393977600
115,9,5.0,1383177600
116,9,5.0,1345248000
117,9,5.0,1356307200
118,9,5.0,1393718400
119,9,5.0,1315872000
120,9,5.0,1403049600
121,9,5.0,1326585600
122,9,4.0,1403481600
123,9,5.0,1341014400
124,9,5.0,1357084800
125,9,5.0,1398729600
126,9,5.0,1338940800
127,9,5.0,1360454400
128,9,5.0,1337299200
129,9,4.0,1348963200
130,10,5.0,1405123200
131,10,5.0,1383955200
132,10,5.0,1401494400
133,10,5.0,1385510400
134,10,5.0,1389398400
135,10,5.0,1249084800
136,11,5.0,1398556800
137,11,3.0,1399680000
138,11,5.0,1391212800
139,11,5.0,1353801600
140,11,4.0,1377820800
141,11,3.0,1393200000
142,11,5.0,1283126400
143,11,1.0,1393113600
144,11,5.0,1366156800
145,11,4.0,1264464000
146,11,1.0,1375401600
147,11,4.0,1393804800
148,11,5.0,1379116800
149,11,5.0,1385769600
150,12,5.0,1382918400
151,12,1.0,1230249600
152,12,5.0,1370995200
77,12,5.0,1279929600
153,12,5.0,1357430400
154,12,3.0,1387584000
155,12,5.0,1342742400
156,13,5.0,1382486400
157,13,5.0,1355443200
158,13,5.0,1389052800
159,13,4.0,1378684800
160,13,3.0,1375833600
161,13,5.0,1231545600
162,13,5.0,1366761600
163,13,5.0,1354838400
164,13,5.0,1368748800
165,13,4.0,1371427200
166,13,5.0,1295481600
135,13,5.0,1378684800
167,13,5.0,1258588800
168,13,5.0,1394928000
169,13,4.0,1394064000
149,13,5.0,1385510400
170,14,5.0,1330732800
171,14,5.0,1267747200
111,14,5.0,1225411200
172,14,5.0,1351814400
173,14,5.0,1402099200
113,14,5.0,1383609600
174,15,5.0,1405814400
175,15,5.0,1126742400
176,15,5.0,1251676800
177,15,2.0,1398124800
178,15,5.0,1273363200
179,16,5.0,1261699200
180,16,5.0,1356134400
181,16,5.0,1361145600
182,16,4.0,1330819200
183,16,5.0,1270080000
184,17,5.0,1385251200
185,17,5.0,1016236800
186,17,5.0,1101081600
187,17,5.0,1079740800
188,17,5.0,1293408000
189,17,5.0,1167782400
190,17,5.0,1370649600
191,18,4.0,1366329600
192,18,5.0,1396137600
193,18,4.0,1346457600
194,18,5.0,1270080000
195,18,5.0,1389571200
196,18,5.0,1367020800
197,18,5.0,1362873600
198,18,5.0,1394150400
188,18,5.0,1293408000
199,18,4.0,1396742400
190,18,5.0,1370649600
200,19,5.0,1305244800
201,19,5.0,1216339200
202,19,5.0,1379894400
203,19,5.0,1370908800
204,19,5.0,1223424000
205,19,5.0,1267315200
206,19,5.0,1325203200
207,19,5.0,1071100800
208,19,3.0,1193443200
209,19,5.0,1075507200
210,19,5.0,1137283200
211,19,3.0,1313020800
212,19,5.0,1401148800
213,19,2.0,1286409600
214,20,4.0,1148860800
215,20,5.0,1380067200
216,20,3.0,1148688000
217,20,4.0,1081555200
218,20,5.0,1308182400
219,20,4.0,1072569600
220,20,4.0,983404800
221,20,5.0,1133481600
222,20,4.0,1103155200
223,20,5.0,1233014400
224,20,5.0,996105600
225,21,5.0,1275868800
226,21,5.0,1342656000
227,21,3.0,1252454400
228,21,4.0,1354752000
229,21,5.0,1360108800
22,21,5.0,1254009600
230,21,5.0,1259798400
231,21,4.0,1278547200
232,21,5.0,1365379200
138,21,5.0,1401667200
233,21,2.0,1373932800
13,21,5.0,1388275200
234,21,4.0,1255132800
235,22,5.0,1365897600
236,22,4.0,1370476800
233,22,5.0,1373932800
237,22,5.0,1256774400
238,22,3.0,1399507200
223,22,3.0,1329868800
239,22,5.0,1365724800
240,22,5.0,1362528000
241,22,4.0,1374278400
242,22,5.0,1390262400
243,23,5.0,1357948800
244,23,5.0,1400284800
245,23,5.0,1394150400
246,23,5.0,1245024000
247,23,5.0,1394150400
248,24,4.0,1307836800
249,24,5.0,1299801600
250,24,5.0,1303344000
251,24,5.0,1300320000
252,24,4.0,1300320000
253,24,5.0,1300233600
54,24,4.0,1304208000
55,24,5.0,1298937600
254,24,5.0,1305763200
255,24,5.0,1308787200
256,24,5.0,1404604800
257,24,5.0,1301875200
258,24,5.0,1299888000
259,24,5.0,1298764800
260,24,5.0,1300320000
261,24,4.0,1303171200
262,24,4.0,1300924800
263,24,5.0,1326067200
264,24,5.0,1300147200
265,24,5.0,1300320000
266,24,5.0,1331769600
267,24,4.0,1298851200
268,24,4.0,1302912000
269,24,5.0,1348963200
270,24,5.0,1300665600
271,24,5.0,1298937600
272,24,5.0,1298592000
273,24,5.0,1300320000
274,24,5.0,1303344000
275,24,5.0,1298332800
276,24,5.0,1303948800
277,24,5.0,1299369600
278,24,5.0,1299628800
279,24,5.0,1335744000
280,24,4.0,1300492800
281,24,4.0,1298851200
282,24,4.0,1316044800
283,24,5.0,1300147200
284,24,5.0,1300492800
285,24,5.0,1301875200
286,24,5.0,1299715200
287,24,5.0,1308787200
288,24,5.0,1299196800
289,24,4.0,1299628800
290,24,2.0,1299628800
291,24,5.0,1388620800
292,24,5.0,1303344000
293,24,5.0,1329350400
294,24,5.0,1300924800
295,24,5.0,1303084800
296,24,5.0,1300838400
297,24,4.0,1299456000
298,24,5.0,1303948800
299,24,5.0,1300838400
300,24,4.0,1300320000
301,24,4.0,1299024000
302,24,5.0,1299628800
303,24,5.0,1308528000
304,24,4.0,1300320000
305,24,5.0,1300320000
306,24,5.0,1313193600
307,24,5.0,1346889600
308,24,5.0,1300838400
309,24,5.0,1312070400
310,24,4.0,1300492800
311,24,5.0,1316736000
312,25,4.0,1370736000
313,25,4.0,1374710400
314,25,5.0,1400371200
315,25,4.0,1394323200
316,25,5.0,1362960000
317,25,5.0,1371513600
318,25,5.0,1336176000
319,25,5.0,1385683200
54,26,5.0,1368057600
320,26,5.0,1384905600
321,26,4.0,1377648000
322,26,5.0,1404604800
323,26,5.0,1399334400
324,26,5.0,1380672000
325,26,5.0,1357171200
326,26,5.0,1320451200
327,26,5.0,1371081600
328,26,3.0,1369612800
329,26,5.0,1323475200
319,26,5.0,1385510400
330,27,4.0,1357344000
331,27,5.0,1335052800
332,27,5.0,1387152000
333,27,5.0,1340668800
334,27,5.0,1379548800
335,27,5.0,1374105600
336,27,5.0,1381017600
115,27,5.0,1351641600
337,27,5.0,1383868800
338,27,5.0,1389744000
339,27,1.0,1374624000
340,27,5.0,1386201600
341,27,5.0,1370822400
342,27,5.0,1363046400
343,27,5.0,1383177600
143,27,1.0,1387584000
344,27,2.0,1390608000
345,27,5.0,1387411200
346,27,5.0,1316995200
347,27,3.0,1378080000
348,27,4.0,1390608000
146,27,2.0,1377820800
349,27,3.0,1390003200
350,28,4.0,1352246400
351,28,5.0,1348272000
137,28,3.0,1404777600
352,28,5.0,1392940800
353,28,5.0,1386547200
354,28,5.0,1383782400
143,28,1.0,1374710400
355,28,5.0,1358380800
356,28,3.0,1369612800
357,28,2.0,1393286400
358,29,4.0,1331510400
359,29,2.0,1266883200
360,29,5.0,1283472000
361,29,5.0,1362441600
28,29,5.0,1383264000
362,29,4.0,1220659200
363,29,5.0,1369699200
364,29,5.0,1402185600
365,29,5.0,1399766400
225,30,5.0,1301875200
366,30,5.0,1288656000
367,30,4.0,1294012800
368,30,4.0,1287014400
250,30,5.0,1287619200
369,30,5.0,1299369600
51,30,5.0,1282608000
370,30,4.0,1283385600
53,30,5.0,1282780800
371,30,4.0,1365638400
372,30,3.0,1284249600
373,30,5.0,1386288000
374,30,5.0,1283299200
375,30,5.0,1301356800
376,30,5.0,1286236800
377,30,4.0,1285027200
378,30,4.0,1282694400
379,30,5.0,1282694400
22,30,5.0,1282780800
380,30,5.0,1297296000
381,30,5.0,1305849600
382,30,5.0,1301443200
383,30,5.0,1302134400
384,30,5.0,1297641600
385,30,5.0,1283040000
386,30,5.0,1284595200
278,30,5.0,1283385600
387,30,5.0,1317254400
388,30,4.0,1285545600
389,30,4.0,1282867200
390,30,5.0,1323993600
391,30,5.0,1282435200
392,30,5.0,1326931200
393,30,5.0,1306368000
394,30,5.0,1306454400
395,30,5.0,1289606400
396,30,5.0,1294272000
397,30,5.0,1285200000
398,30,5.0,1300320000
399,30,5.0,1391990400
400,30,5.0,1282867200
293,30,5.0,1301443200
294,30,5.0,1285200000
401,30,4.0,1303344000
402,30,5.0,1293753600
223,30,4.0,1230854400
403,30,5.0,1299801600
404,30,5.0,1384905600
405,30,5.0,1286064000
406,30,5.0,1283817600
407,30,5.0,1303862400
408,30,5.0,1283212800
409,30,5.0,1303430400
297,30,5.0,1283558400
410,30,5.0,1282780800
411,30,2.0,1178323200
412,30,5.0,1284595200
413,30,5.0,1294790400
414,30,5.0,1283990400
415,30,4.0,1361318400
416,30,5.0,1290038400
417,30,4.0,1282780800
418,30,5.0,1294185600
419,30,5.0,1378080000
420,30,4.0,1295222400
421,30,5.0,1299801600
89,30,4.0,1283385600
422,30,4.0,1314230400
423,30,5.0,1283731200
424,30,5.0,1285200000
425,30,5.0,1295481600
426,31,4.0,1282780800
427,31,5.0,1306886400
428,31,5.0,1300838400
157,31,5.0,1282521600
429,31,5.0,1293840000
430,31,5.0,1295481600
431,31,5.0,1297900800
432,31,5.0,1284595200
433,31,3.0,1294272000
434,31,4.0,1293840000
435,31,5.0,1350518400
436,31,3.0,1295136000
437,31,5.0,1285977600
438,31,5.0,1293753600
439,31,4.0,1320105600
440,31,5.0,1299024000
441,31,4.0,1287273600
276,31,5.0,1303948800
442,31,5.0,1301702400
391,31,5.0,1298851200
443,31,4.0,1296086400
444,31,5.0,1300320000
445,31,5.0,1302048000
446,31,5.0,1285286400
447,31,5.0,1301529600
448,31,4.0,1288224000
449,31,5.0,1290470400
79,31,5.0,1328140800
450,31,5.0,1316044800
451,31,5.0,1285113600
402,31,5.0,1293753600
452,31,5.0,1285200000
453,31,4.0,1295395200
454,31,5.0,1283472000
455,31,4.0,1287360000
413,31,5.0,1282780800
135,31,3.0,1302566400
456,31,5.0,1301961600
457,31,3.0,1320019200
458,31,4.0,1300233600
459,31,4.0,1290384000
460,31,4.0,1295395200
461,32,4.0,1405209600
130,32,5.0,1405123200
462,32,5.0,1399420800
463,32,5.0,1404345600
464,32,5.0,1374883200
465,32,5.0,1380067200
466,32,5.0,1379980800
467,32,5.0,1383177600
468,32,5.0,1386374400
469,32,1.0,1329868800
470,32,3.0,1391472000
471,32,5.0,1214006400
111,32,1.0,1241481600
472,32,5.0,1395360000
473,32,4.0,1394409600
474,32,3.0,1401148800
475,33,5.0,1287532800
476,33,5.0,1280534400
477,33,5.0,1282176000
376,33,5.0,1280188800
378,33,3.0,1283558400
478,33,5.0,1280534400
479,33,5.0,1281484800
436,33,5.0,1279756800
480,33,5.0,1353628800
481,33,5.0,1357084800
273,33,5.0,1285200000
482,33,4.0,1284854400
286,33,4.0,1284508800
483,33,5.0,1282262400
78,33,4.0,1281484800
484,33,5.0,1282176000
485,33,5.0,1285200000
486,33,5.0,1371686400
487,33,5.0,1385769600
488,33,5.0,1285372800
489,33,4.0,1380844800
454,33,5.0,1283385600
296,33,5.0,1335312000
490,33,4.0,1390953600
455,33,4.0,1287360000
84,33,4.0,1295481600
491,33,5.0,1281830400
410,33,5.0,1286064000
413,33,5.0,1288224000
414,33,5.0,1281916800
492,33,5.0,1323907200
493,33,5.0,1282176000
494,33,5.0,1286409600
495,33,5.0,1399420800
496,33,5.0,1282176000
497,34,5.0,1286496000
498,34,5.0,1315612800
368,34,5.0,1287014400
499,34,5.0,1300492800
369,34,5.0,1285200000
500,34,5.0,1353801600
501,34,5.0,1377216000
502,34,5.0,1401753600
374,34,5.0,1280966400
503,34,4.0,1399680000
504,34,5.0,1282867200
505,34,5.0,1284163200
506,34,5.0,1361750400
507,34,5.0,1281916800
508,34,5.0,1395532800
509,34,4.0,1297900800
510,34,5.0,1280534400
511,34,3.0,1282608000
512,34,5.0,1279411200
513,34,4.0,1390176000
439,34,4.0,1289952000
66,34,5.0,1279584000
514,34,5.0,1282521600
440,34,5.0,1280275200
515,34,5.0,1396569600
516,34,5.0,1368748800
517,34,5.0,1317686400
279,34,5.0,1287619200
518,34,4.0,1284336000
519,34,5.0,1279670400
520,34,5.0,1381104000
521,34,4.0,1282953600
522,34,5.0,1282176000
220,34,5.0,1285804800
352,34,5.0,1298073600
523,34,5.0,1289174400
524,34,5.0,1279670400
525,34,5.0,1283990400
526,34,5.0,1286928000
527,34,5.0,1378771200
528,34,4.0,1325894400
529,34,5.0,1397088000
530,34,5.0,1370995200
531,34,5.0,1284854400
532,34,5.0,1282780800
533,34,5.0,1293408000
534,34,5.0,1344729600
535,34,5.0,1279756800
536,34,5.0,1364688000
537,34,5.0,1358294400
400,34,5.0,1281744000
538,34,5.0,1283731200
404,34,5.0,1353456000
539,34,5.0,1280102400
540,34,4.0,1279497600
541,34,5.0,1359590400
542,34,4.0,1279929600
412,34,5.0,1280361600
414,34,5.0,1280707200
304,34,5.0,1282176000
543,34,5.0,1290038400
544,34,5.0,1299024000
418,34,5.0,1280880000
545,34,5.0,1279756800
419,34,5.0,1380153600
546,34,5.0,1280361600
547,34,4.0,1282953600
548,34,5.0,1283212800
127,34,5.0,1279756800
549,34,5.0,1281312000
550,34,5.0,1285113600
551,34,5.0,1280620800
552,34,5.0,1280880000
553,34,5.0,1280448000
554,34,2.0,1268438400
555,34,5.0,1377388800
556,34,5.0,1287100800
557,34,5.0,1384992000
558,35,5.0,1296604800
559,35,5.0,1282176000
560,35,4.0,1282694400
561,35,5.0,1283644800
51,35,5.0,1279756800
52,35,5.0,1316649600
562,35,5.0,1284595200
428,35,4.0,1290038400
563,35,5.0,1295654400
564,35,1.0,1292889600
565,35,4.0,1282176000
566,35,5.0,1279756800
567,35,4.0,1281052800
568,35,4.0,1279756800
569,35,5.0,1279584000
61,35,4.0,1279756800
570,35,5.0,1281916800
571,35,5.0,1279584000
572,35,5.0,1280620800
573,35,5.0,1279756800
574,35,5.0,1279497600
575,35,4.0,1279756800
576,35,5.0,1282780800
577,35,4.0,1284336000
578,35,5.0,1369353600
579,35,5.0,1280361600
580,35,5.0,1283212800
581,35,4.0,1395273600
582,35,4.0,1282176000
583,35,5.0,1288224000
584,35,5.0,1282089600
585,35,4.0,1281744000
398,35,4.0,1282176000
79,35,4.0,1287619200
451,35,5.0,1279584000
586,35,5.0,1280188800
538,35,5.0,1281225600
587,35,5.0,1279756800
588,35,4.0,1279843200
589,35,5.0,1287100800
590,35,2.0,1282435200
591,35,4.0,1282089600
592,35,5.0,1301097600
455,35,4.0,1282348800
593,35,5.0,1279670400
594,35,5.0,1280188800
413,35,5.0,1280966400
595,35,5.0,1283990400
596,35,3.0,1279670400
597,35,5.0,1280793600
598,35,3.0,1281571200
599,35,5.0,1280534400
600,35,5.0,1280275200
601,35,5.0,1282780800
308,35,5.0,1282867200
602,35,5.0,1304208000
603,36,4.0,1372032000
604,36,5.0,1366675200
605,36,5.0,1337126400
536,36,5.0,1364688000
606,36,4.0,1367798400
607,36,4.0,1403049600
608,36,4.0,1362528000
609,36,5.0,1373155200
54,37,5.0,1297728000
610,37,5.0,1395187200
611,37,5.0,1285545600
612,37,5.0,1359158400
613,37,5.0,1356825600
614,37,4.0,1371254400
417,37,4.0,1280620800
615,38,5.0,1389830400
616,38,5.0,1270857600
617,38,5.0,1386892800
618,38,5.0,1198022400
124,38,5.0,1369526400
619,38,5.0,1198713600
620,38,5.0,1386979200
621,38,5.0,1388534400
130,38,5.0,1404604800
622,38,5.0,1378425600
130,39,5.0,1405123200
226,39,5.0,1293580800
623,39,3.0,1205625600
624,39,5.0,1377129600
135,39,5.0,1278028800
625,39,5.0,1253664000
626,40,5.0,1287792000
627,40,5.0,1279843200
564,40,1.0,1292889600
628,40,5.0,1280102400
56,40,5.0,1282176000
629,40,4.0,1281398400
630,40,5.0,1283990400
568,40,5.0,1282176000
631,40,5.0,1375056000
632,40,3.0,1284854400
266,40,5.0,1282003200
633,40,5.0,1279756800
634,40,5.0,1286668800
635,40,5.0,1281830400
636,40,4.0,1280188800
637,40,4.0,1386288000
638,40,5.0,1283385600
639,40,3.0,1281571200
640,40,5.0,1290124800
526,40,5.0,1284508800
641,40,5.0,1281225600
642,40,1.0,1285632000
586,40,5.0,1280188800
643,40,5.0,1282176000
644,40,5.0,1283126400
403,40,5.0,1282780800
645,40,5.0,1280448000
408,40,5.0,1282003200
646,40,4.0,1289779200
647,40,5.0,1387065600
413,40,5.0,1284595200
648,40,4.0,1281916800
649,40,5.0,1283904000
650,40,5.0,1286841600
651,40,4.0,1284595200
652,40,5.0,1345680000
653,40,5.0,1282176000
654,40,5.0,1283731200
655,41,5.0,1281571200
656,41,4.0,1280880000
657,41,5.0,1285545600
249,41,5.0,1282003200
499,41,5.0,1300492800
51,41,5.0,1281139200
658,41,5.0,1283385600
54,41,5.0,1285372800
659,41,5.0,1282780800
377,41,4.0,1285027200
194,41,5.0,1300147200
660,41,4.0,1285200000
661,41,4.0,1282780800
662,41,4.0,1281657600
260,41,4.0,1282867200
663,41,5.0,1287619200
664,41,5.0,1280793600
665,41,5.0,1284163200
666,41,4.0,1279843200
667,41,5.0,1285200000
668,41,3.0,1287619200
669,41,5.0,1282176000
670,41,5.0,1282089600
216,41,5.0,1295568000
671,41,5.0,1286841600
672,41,5.0,1285459200
514,41,5.0,1282521600
270,41,5.0,1282176000
673,41,3.0,1282003200
275,41,5.0,1280275200
386,41,5.0,1284595200
674,41,5.0,1282176000
675,41,5.0,1284595200
676,41,5.0,1282176000
677,41,4.0,1279756800
678,41,5.0,1281312000
679,41,5.0,1281052800
680,41,5.0,1280620800
282,41,4.0,1282176000
681,41,4.0,1289260800
532,41,5.0,1282780800
682,41,5.0,1283385600
485,41,5.0,1285200000
398,41,5.0,1282176000
683,41,4.0,1290038400
684,41,5.0,1279497600
685,41,5.0,1281398400
293,41,5.0,1323129600
686,41,5.0,1285200000
687,41,5.0,1280188800
688,41,5.0,1335052800
689,41,5.0,1286928000
539,41,5.0,1280275200
296,41,4.0,1340409600
84,41,5.0,1313625600
690,41,5.0,1283558400
594,41,5.0,1284249600
691,41,4.0,1288656000
692,41,5.0,1282953600
493,41,5.0,1284681600
418,41,5.0,1284940800
651,41,5.0,1279670400
693,41,5.0,1282089600
694,41,4.0,1279756800
89,41,4.0,1279929600
695,41,5.0,1282694400
696,41,5.0,1285200000
697,41,4.0,1281312000
698,41,5.0,1284422400
654,41,5.0,1282694400
699,41,5.0,1242777600
700,41,5.0,1284595200
701,41,5.0,1280275200
702,42,5.0,1325462400
703,42,5.0,1395964800
185,42,5.0,1007078400
704,42,5.0,1360540800
705,42,5.0,1356134400
706,42,5.0,1254614400
707,42,4.0,1295049600
708,42,5.0,1272412800
709,42,5.0,1376352000
710,42,5.0,1371859200
152,42,5.0,1354924800
711,42,5.0,1318118400
44,42,5.0,1360454400
712,42,5.0,1363564800
468,42,5.0,1367625600
713,42,5.0,1361232000
714,42,5.0,1317600000
715,42,4.0,1378339200
527,42,5.0,1250812800
716,42,4.0,1338595200
717,42,4.0,1176940800
718,42,5.0,1385683200
719,42,5.0,1383004800
720,42,5.0,1316822400
721,42,5.0,1359158400
722,42,5.0,1088467200
723,42,5.0,1404345600
724,43,3.0,1387324800
502,43,5.0,1298419200
337,43,5.0,1381795200
138,43,5.0,1391212800
725,43,3.0,1391126400
726,43,5.0,1297728000
141,43,4.0,1390176000
727,43,5.0,1398643200
728,43,3.0,1383955200
729,43,5.0,1392854400
344,43,3.0,1390608000
730,43,2.0,1399248000
731,43,4.0,1396483200
732,44,4.0,1302652800
733,44,1.0,1352073600
734,44,5.0,1398643200
254,44,5.0,1249776000
735,44,5.0,1156204800
736,44,5.0,1263427200
737,44,5.0,1362700800
478,44,1.0,1233532800
706,44,5.0,1284768000
738,44,4.0,1349740800
739,44,5.0,1357516800
740,44,5.0,1399420800
741,44,5.0,1309478400
742,44,5.0,1380931200
160,44,5.0,1319241600
743,44,5.0,1350086400
744,44,5.0,1382486400
745,44,5.0,1389571200
746,44,2.0,1375833600
747,44,5.0,1368144000
748,44,4.0,1394496000
749,44,4.0,1341792000
750,44,2.0,1345593600
751,44,5.0,1323993600
752,44,5.0,1101340800
14,44,4.0,1208649600
753,44,5.0,1403222400
754,44,5.0,1355875200
755,44,5.0,1369353600
756,44,4.0,1398211200
757,44,4.0,1392768000
758,44,5.0,1367884800
759,44,5.0,1394150400
760,44,4.0,1308528000
761,45,5.0,1288224000
762,45,4.0,1294099200
763,45,5.0,1292716800
764,45,5.0,1290038400
51,45,5.0,1288828800
765,45,5.0,1290384000
766,45,5.0,1288656000
767,45,4.0,1288742400
768,45,4.0,1290038400
769,45,3.0,1289088000
770,45,5.0,1376524800
735,45,5.0,1354838400
771,45,5.0,1291075200
772,45,5.0,1288742400
255,45,5.0,1308787200
773,45,5.0,1289001600
774,45,5.0,1288915200
775,45,5.0,1290297600
776,45,4.0,1292457600
777,45,4.0,1292544000
778,45,5.0,1291334400
779,45,5.0,1289692800
780,45,5.0,1288656000
781,45,5.0,1290902400
478,45,5.0,1289779200
260,45,5.0,1289174400
782,45,5.0,1288742400
261,45,4.0,1289952000
783,45,5.0,1289347200
22,45,5.0,1288224000
433,45,4.0,1290038400
784,45,5.0,1291507200
785,45,5.0,1295049600
204,45,5.0,1290470400
786,45,5.0,1292457600
787,45,5.0,1292803200
570,45,5.0,1290988800
788,45,5.0,1289520000
789,45,4.0,1291680000
23,45,5.0,1288915200
65,45,5.0,1288224000
790,45,5.0,1289088000
791,45,5.0,1290470400
161,45,5.0,1291507200
792,45,4.0,1289692800
793,45,5.0,1290816000
794,45,5.0,1296777600
275,45,4.0,1288396800
795,45,5.0,1290038400
796,45,5.0,1373155200
797,45,5.0,1292457600
798,45,5.0,1315612800
799,45,5.0,1290556800
800,45,4.0,1294012800
801,45,5.0,1288742400
802,45,3.0,1290470400
803,45,5.0,1289779200
575,45,4.0,1289433600
804,45,5.0,1293321600
120,45,5.0,1327968000
805,45,4.0,1293926400
806,45,5.0,1291248000
807,45,3.0,1289952000
808,45,5.0,1288828800
809,45,5.0,1288828800
810,45,4.0,1288915200
527,45,5.0,1289088000
680,45,4.0,1290038400
221,45,4.0,1290038400
75,45,4.0,1292284800
811,45,5.0,1289779200
443,45,5.0,1288310400
286,45,4.0,1289606400
13,45,5.0,1289779200
812,45,5.0,1289088000
813,45,5.0,1288742400
444,45,5.0,1292371200
395,45,5.0,1296864000
814,45,4.0,1288742400
582,45,5.0,1289520000
583,45,5.0,1289001600
815,45,4.0,1289347200
816,45,5.0,1288224000
817,45,5.0,1289952000
818,45,4.0,1350864000
819,45,5.0,1290470400
820,45,5.0,1288656000
821,45,5.0,1288483200
717,45,5.0,1291593600
822,45,4.0,1289606400
399,45,5.0,1391731200
823,45,5.0,1291852800
79,45,5.0,1294444800
824,45,5.0,1288656000
825,45,5.0,1290038400
292,45,5.0,1290038400
826,45,5.0,1291680000
827,45,5.0,1289347200
828,45,5.0,1295481600
829,45,5.0,1288224000
830,45,5.0,1289952000
84,45,5.0,1295481600
831,45,5.0,1290038400
832,45,5.0,1400889600
833,45,5.0,1289088000
834,45,5.0,1289260800
835,45,5.0,1288483200
135,45,4.0,1289088000
836,45,5.0,1390435200
621,45,5.0,1388534400
837,45,5.0,1289520000
838,45,3.0,1290902400
839,45,4.0,1290038400
840,45,5.0,1290988800
841,45,5.0,1290556800
842,45,5.0,1289088000
843,45,4.0,1308873600
844,45,5.0,1289433600
845,45,5.0,1290038400
547,45,5.0,1323907200
548,45,5.0,1288051200
846,45,5.0,1389744000
305,45,5.0,1298505600
847,45,5.0,1289088000
694,45,4.0,1288742400
848,45,4.0,1305590400
849,45,5.0,1290038400
850,45,5.0,1288569600
851,45,5.0,1289347200
852,45,3.0,1392681600
853,45,5.0,1288569600
854,45,5.0,1290038400
309,45,5.0,1289433600
855,45,5.0,1289692800
856,45,5.0,1291334400
700,45,5.0,1289865600
857,45,5.0,1298332800
310,45,4.0,1290384000
149,45,5.0,1397865600
858,45,5.0,1292198400
859,45,4.0,1292544000
860,46,2.0,1296777600
861,46,5.0,1256083200
337,46,5.0,1383782400
230,46,5.0,1262304000
237,46,5.0,1256774400
862,47,5.0,1352160000
863,47,5.0,1121558400
864,47,2.0,996278400
753,47,5.0,1360108800
865,47,5.0,1198972800
866,48,3.0,1379721600
867,48,5.0,1360281600
706,48,5.0,1252022400
868,48,5.0,1389225600
869,48,5.0,1388188800
870,48,5.0,1336176000
871,48,5.0,1401494400
872,48,5.0,1400198400
873,48,4.0,1400457600
874,48,4.0,1373241600
875,48,5.0,1343260800
876,48,5.0,1379289600
428,49,4.0,1405382400
877,49,4.0,1405296000
878,49,3.0,1405209600
879,49,4.0,1404950400
880,49,3.0,1404518400
881,49,5.0,1404604800
882,49,4.0,1403049600
